temperature,humidity,CO2CosIRValue,CO2MG811Value,MOX1,MOX2,MOX3,MOX4,COValue
19.84,56.15,141.0,563.0,413.0,719.0,676.0,601.0,125.0
17.57,51.08,110.0,515.0,522.0,715.0,669.0,598.0,117.0
19.57,56.81,73.0,502.0,538.0,721.0,680.0,631.0,113.0
23.36,50.93,118.0,539.0,464.0,702.0,648.0,586.0,160.0
19.56,54.9,120.0,566.0,481.0,720.0,668.0,605.0,117.0
24.19,49.91,149.0,562.0,400.0,683.0,641.0,555.0,131.0
19.53,49.9,107.0,504.0,496.0,707.0,667.0,606.0,123.0
17.2,53.72,140.0,499.0,543.0,702.0,656.0,597.0,115.0
22.15,45.69,149.0,576.0,359.0,724.0,677.0,614.0,118.0
22.92,46.95,109.0,522.0,484.0,701.0,657.0,593.0,140.0
14.98,59.27,70.0,509.0,583.0,751.0,714.0,672.0,96.0
19.9,51.0,106.0,552.0,496.0,742.0,692.0,632.0,100.0
21.9,50.96,106.0,553.0,468.0,744.0,696.0,636.0,110.0
19.28,53.78,92.0,582.0,464.0,728.0,681.0,614.0,107.0
17.48,47.26,82.0,609.0,519.0,771.0,736.0,678.0,84.0
19.26,57.46,122.0,544.0,524.0,718.0,663.0,596.0,132.0
20.02,57.03,47.0,523.0,557.0,749.0,699.0,655.0,98.0
20.92,57.33,117.0,546.0,480.0,726.0,674.0,614.0,102.0
17.32,54.54,116.0,507.0,527.0,723.0,681.0,626.0,109.0
19.62,44.53,76.0,610.0,517.0,769.0,732.0,680.0,92.0
23.59,49.44,121.0,574.0,412.0,713.0,666.0,592.0,133.0
20.15,57.12,71.0,500.0,537.0,713.0,671.0,622.0,117.0
20.46,58.44,126.0,550.0,476.0,721.0,679.0,613.0,112.0
17.95,55.04,115.0,522.0,523.0,715.0,672.0,609.0,116.0
20.44,58.91,44.0,518.0,525.0,697.0,637.0,588.0,163.0
17.42,46.2,70.0,615.0,584.0,780.0,745.0,682.0,77.0
21.84,48.46,151.0,576.0,402.0,710.0,666.0,592.0,124.0
22.58,47.13,112.0,513.0,472.0,695.0,650.0,583.0,142.0
19.96,56.2,103.0,532.0,471.0,711.0,666.0,607.0,108.0
19.81,59.44,124.0,496.0,502.0,670.0,632.0,555.0,124.0
19.08,50.23,118.0,587.0,384.0,719.0,649.0,558.0,115.0
19.46,57.23,102.0,532.0,447.0,674.0,615.0,554.0,135.0
20.66,54.32,118.0,557.0,449.0,718.0,673.0,609.0,125.0
18.18,51.96,76.0,508.0,541.0,729.0,692.0,634.0,97.0
18.5,51.63,112.0,506.0,474.0,678.0,629.0,558.0,157.0
18.62,47.29,90.0,606.0,538.0,763.0,726.0,669.0,86.0
18.8,53.48,125.0,589.0,457.0,744.0,704.0,631.0,98.0
20.14,56.48,72.0,501.0,537.0,712.0,672.0,623.0,115.0
21.88,50.21,123.0,521.0,500.0,696.0,655.0,586.0,128.0
20.72,59.71,81.0,514.0,545.0,731.0,678.0,630.0,100.0
20.72,59.53,60.0,519.0,546.0,737.0,686.0,643.0,96.0
15.63,52.28,68.0,520.0,538.0,737.0,699.0,630.0,121.0
16.56,43.29,68.0,616.0,601.0,795.0,765.0,717.0,80.0
18.84,53.34,120.0,590.0,454.0,745.0,704.0,631.0,98.0
23.77,53.23,77.0,533.0,438.0,672.0,628.0,547.0,140.0
23.74,53.73,126.0,548.0,442.0,693.0,648.0,571.0,123.0
23.66,44.18,115.0,593.0,425.0,727.0,683.0,606.0,110.0
20.31,58.64,71.0,499.0,532.0,707.0,664.0,616.0,120.0
23.26,57.86,170.0,502.0,498.0,716.0,649.0,582.0,138.0
20.81,58.72,53.0,521.0,546.0,738.0,687.0,645.0,94.0
20.48,51.66,102.0,553.0,487.0,747.0,701.0,639.0,104.0
21.76,58.92,136.0,509.0,505.0,726.0,661.0,605.0,121.0
16.86,41.49,75.0,607.0,495.0,777.0,737.0,663.0,91.0
18.35,56.45,109.0,527.0,533.0,723.0,683.0,619.0,107.0
23.9,50.77,156.0,549.0,446.0,708.0,664.0,599.0,112.0
18.7,55.7,31.0,551.0,566.0,749.0,709.0,651.0,116.0
16.94,50.3,105.0,505.0,551.0,714.0,680.0,612.0,96.0
17.48,48.7,100.0,514.0,526.0,737.0,698.0,633.0,110.0
19.96,60.23,148.0,491.0,517.0,684.0,641.0,576.0,150.0
21.02,56.92,47.0,518.0,521.0,693.0,633.0,582.0,168.0
23.76,59.39,311.0,489.0,436.0,626.0,572.0,499.0,234.0
20.51,57.69,43.0,524.0,555.0,746.0,695.0,652.0,91.0
24.24,50.87,96.0,532.0,419.0,673.0,626.0,573.0,138.0
20.37,58.5,43.0,519.0,529.0,699.0,642.0,591.0,158.0
20.34,59.65,133.0,495.0,518.0,650.0,617.0,528.0,117.0
22.2,54.83,101.0,506.0,498.0,722.0,662.0,607.0,112.0
19.82,52.68,123.0,571.0,401.0,715.0,671.0,592.0,129.0
19.79,55.52,121.0,558.0,469.0,728.0,684.0,625.0,112.0
17.67,49.14,91.0,604.0,556.0,770.0,735.0,680.0,83.0
18.13,40.44,64.0,628.0,578.0,798.0,767.0,713.0,88.0
20.72,55.29,91.0,512.0,526.0,734.0,681.0,633.0,107.0
20.19,56.32,74.0,502.0,537.0,716.0,675.0,624.0,114.0
24.13,52.73,237.0,498.0,427.0,639.0,582.0,483.0,254.0
23.21,53.04,69.0,536.0,508.0,711.0,665.0,603.0,118.0
18.82,49.8,109.0,514.0,523.0,714.0,674.0,606.0,116.0
18.74,49.76,117.0,513.0,525.0,709.0,661.0,596.0,129.0
20.68,56.85,125.0,549.0,449.0,711.0,672.0,598.0,115.0
21.53,49.12,130.0,574.0,409.0,706.0,659.0,589.0,165.0
24.35,50.73,126.0,560.0,404.0,687.0,619.0,552.0,135.0
22.94,53.41,121.0,541.0,473.0,706.0,663.0,588.0,130.0
25.06,44.66,103.0,601.0,465.0,721.0,679.0,597.0,112.0
20.48,57.41,72.0,499.0,532.0,702.0,660.0,612.0,121.0
21.97,52.8,144.0,570.0,437.0,700.0,651.0,578.0,127.0
20.0,56.91,74.0,499.0,536.0,709.0,669.0,620.0,116.0
20.16,56.6,55.0,521.0,538.0,734.0,677.0,618.0,99.0
23.21,50.08,108.0,525.0,487.0,704.0,662.0,595.0,114.0
23.69,62.4,425.0,476.0,435.0,597.0,549.0,466.0,286.0
23.59,51.86,107.0,552.0,440.0,701.0,659.0,587.0,125.0
20.2,55.34,70.0,503.0,538.0,717.0,676.0,626.0,113.0
17.52,51.93,124.0,582.0,474.0,724.0,673.0,607.0,112.0
20.6,58.57,42.0,519.0,528.0,701.0,644.0,595.0,157.0
19.24,49.24,108.0,514.0,516.0,713.0,673.0,605.0,118.0
21.02,59.12,117.0,528.0,455.0,640.0,601.0,508.0,130.0
23.19,53.06,64.0,538.0,503.0,711.0,665.0,603.0,114.0
21.28,52.96,104.0,526.0,500.0,686.0,648.0,567.0,139.0
18.65,56.2,110.0,526.0,528.0,712.0,674.0,600.0,111.0
17.6,46.26,97.0,595.0,478.0,708.0,652.0,553.0,94.0
17.68,52.91,114.0,515.0,532.0,710.0,670.0,600.0,117.0
23.81,51.17,98.0,532.0,461.0,693.0,647.0,586.0,114.0
23.23,52.48,119.0,562.0,478.0,699.0,635.0,569.0,124.0
18.56,54.02,102.0,583.0,456.0,715.0,664.0,587.0,139.0
19.86,56.92,70.0,501.0,536.0,713.0,672.0,623.0,113.0
17.52,43.8,76.0,612.0,559.0,777.0,743.0,687.0,79.0
20.38,58.29,68.0,498.0,530.0,704.0,662.0,612.0,122.0
18.15,51.55,57.0,546.0,584.0,756.0,721.0,668.0,95.0
20.83,47.98,116.0,597.0,458.0,735.0,692.0,621.0,128.0
17.06,51.3,107.0,515.0,532.0,731.0,685.0,622.0,113.0
22.39,54.85,107.0,554.0,449.0,699.0,658.0,583.0,121.0
18.78,51.93,107.0,554.0,508.0,754.0,707.0,654.0,97.0
23.36,48.47,105.0,582.0,482.0,731.0,690.0,626.0,105.0
21.01,56.69,71.0,532.0,484.0,701.0,655.0,589.0,126.0
22.55,50.62,100.0,502.0,491.0,688.0,642.0,573.0,131.0
19.03,50.28,115.0,504.0,483.0,647.0,575.0,518.0,146.0
21.3,54.82,60.0,538.0,513.0,721.0,675.0,619.0,114.0
20.23,53.73,104.0,550.0,483.0,733.0,674.0,605.0,100.0
17.47,48.94,87.0,514.0,569.0,735.0,698.0,641.0,96.0
16.91,48.11,61.0,510.0,591.0,765.0,732.0,689.0,83.0
19.22,52.16,110.0,526.0,536.0,731.0,691.0,633.0,110.0
21.22,53.98,104.0,600.0,416.0,702.0,625.0,548.0,129.0
23.0,45.06,111.0,513.0,447.0,693.0,645.0,570.0,155.0
15.74,50.52,66.0,517.0,596.0,757.0,724.0,673.0,101.0
18.43,44.64,61.0,584.0,584.0,779.0,750.0,697.0,78.0
19.44,48.85,108.0,515.0,514.0,714.0,674.0,607.0,119.0
20.02,57.15,130.0,561.0,473.0,720.0,674.0,605.0,106.0
18.84,56.21,118.0,598.0,501.0,742.0,701.0,623.0,99.0
17.69,58.45,109.0,500.0,535.0,716.0,677.0,617.0,104.0
18.66,56.81,80.0,537.0,514.0,729.0,689.0,626.0,107.0
15.27,49.6,88.0,509.0,555.0,718.0,650.0,605.0,132.0
19.68,59.91,143.0,493.0,519.0,685.0,642.0,576.0,148.0
22.36,50.96,86.0,537.0,512.0,717.0,672.0,615.0,106.0
18.86,53.57,63.0,544.0,552.0,749.0,710.0,647.0,83.0
19.48,45.96,71.0,538.0,570.0,752.0,715.0,665.0,87.0
24.71,48.27,232.0,491.0,428.0,608.0,552.0,473.0,331.0
18.98,52.25,114.0,575.0,421.0,710.0,660.0,585.0,145.0
22.42,54.85,160.0,496.0,457.0,666.0,617.0,549.0,171.0
19.85,57.02,71.0,500.0,536.0,717.0,675.0,626.0,114.0
22.37,55.97,150.0,492.0,497.0,643.0,608.0,519.0,146.0
23.92,54.14,122.0,548.0,475.0,704.0,654.0,581.0,119.0
19.22,52.91,87.0,610.0,501.0,755.0,712.0,646.0,118.0
18.64,52.38,117.0,593.0,472.0,748.0,698.0,624.0,97.0
21.62,52.43,99.0,575.0,479.0,732.0,690.0,628.0,117.0
22.48,56.55,140.0,494.0,503.0,637.0,603.0,516.0,129.0
23.36,46.85,99.0,528.0,523.0,720.0,678.0,620.0,115.0
16.79,48.93,68.0,609.0,557.0,767.0,732.0,678.0,86.0
18.77,47.28,86.0,608.0,496.0,758.0,719.0,651.0,94.0
16.1,45.28,68.0,619.0,595.0,793.0,763.0,711.0,91.0
21.26,43.54,102.0,511.0,495.0,721.0,679.0,622.0,126.0
20.07,58.5,169.0,513.0,497.0,688.0,641.0,569.0,152.0
19.19,52.81,137.0,582.0,463.0,730.0,688.0,616.0,105.0
20.39,55.41,90.0,561.0,516.0,734.0,695.0,633.0,92.0
17.41,47.51,80.0,609.0,433.0,755.0,715.0,650.0,85.0
22.05,52.73,145.0,571.0,441.0,701.0,652.0,579.0,127.0
19.61,55.56,112.0,547.0,488.0,740.0,695.0,639.0,98.0
23.15,49.81,124.0,551.0,459.0,705.0,646.0,574.0,122.0
19.7,47.58,102.0,513.0,482.0,715.0,673.0,596.0,129.0
22.3,49.66,106.0,545.0,495.0,723.0,670.0,616.0,133.0
19.93,55.82,48.0,524.0,552.0,747.0,694.0,645.0,91.0
19.22,56.92,146.0,565.0,415.0,722.0,679.0,602.0,120.0
20.7,58.18,44.0,518.0,525.0,698.0,640.0,594.0,164.0
16.84,49.24,75.0,610.0,564.0,771.0,731.0,671.0,103.0
23.64,51.33,175.0,528.0,374.0,602.0,526.0,445.0,338.0
18.22,48.13,104.0,504.0,529.0,730.0,691.0,636.0,100.0
20.23,57.17,46.0,523.0,552.0,745.0,693.0,646.0,97.0
23.27,50.93,106.0,544.0,431.0,726.0,656.0,587.0,132.0
14.74,43.3,67.0,521.0,618.0,782.0,751.0,710.0,87.0
19.26,55.39,49.0,523.0,556.0,757.0,707.0,664.0,101.0
24.81,44.36,125.0,521.0,496.0,713.0,667.0,603.0,133.0
17.02,50.14,92.0,513.0,520.0,717.0,674.0,610.0,122.0
20.6,58.3,42.0,518.0,527.0,696.0,639.0,588.0,163.0
20.05,54.96,69.0,506.0,541.0,721.0,681.0,629.0,103.0
19.37,55.31,102.0,532.0,516.0,727.0,683.0,623.0,99.0
19.67,54.31,104.0,602.0,475.0,734.0,694.0,617.0,100.0
21.34,49.4,46.0,523.0,533.0,718.0,663.0,585.0,94.0
21.08,57.26,47.0,518.0,521.0,689.0,628.0,576.0,177.0
19.16,49.67,120.0,581.0,472.0,738.0,696.0,631.0,115.0
23.02,55.18,77.0,535.0,404.0,672.0,627.0,546.0,145.0
19.53,52.42,117.0,590.0,463.0,713.0,672.0,579.0,119.0
16.56,54.76,121.0,507.0,546.0,727.0,685.0,626.0,107.0
24.16,49.25,100.0,530.0,494.0,707.0,663.0,601.0,108.0
18.82,50.74,84.0,615.0,526.0,763.0,723.0,661.0,90.0
23.44,47.9,102.0,601.0,422.0,702.0,659.0,566.0,110.0
19.5,51.21,106.0,554.0,505.0,748.0,700.0,643.0,99.0
23.1,48.91,94.0,533.0,514.0,723.0,679.0,626.0,98.0
19.49,60.49,129.0,496.0,522.0,665.0,631.0,547.0,109.0
20.26,53.08,98.0,604.0,460.0,728.0,687.0,606.0,103.0
19.01,53.86,114.0,523.0,518.0,727.0,686.0,628.0,104.0
22.48,52.72,104.0,532.0,450.0,692.0,644.0,573.0,112.0
19.72,52.17,103.0,525.0,526.0,726.0,687.0,623.0,110.0
21.29,47.4,112.0,597.0,449.0,737.0,694.0,622.0,154.0
19.75,56.5,75.0,498.0,538.0,717.0,674.0,627.0,115.0
17.9,54.45,114.0,525.0,549.0,746.0,706.0,658.0,102.0
19.37,50.62,90.0,611.0,520.0,759.0,718.0,655.0,92.0
19.66,60.36,134.0,495.0,520.0,656.0,622.0,535.0,112.0
19.5,46.74,95.0,604.0,413.0,750.0,707.0,623.0,98.0
22.71,52.48,99.0,553.0,469.0,728.0,679.0,620.0,103.0
16.12,57.57,66.0,512.0,585.0,746.0,715.0,658.0,83.0
16.78,51.76,110.0,508.0,554.0,734.0,694.0,642.0,105.0
16.28,41.75,67.0,528.0,589.0,778.0,744.0,696.0,93.0
24.84,47.8,118.0,577.0,451.0,717.0,673.0,604.0,109.0
22.2,50.25,134.0,512.0,487.0,679.0,630.0,559.0,184.0
21.64,52.53,98.0,502.0,503.0,691.0,652.0,577.0,107.0
20.58,45.16,85.0,527.0,485.0,721.0,680.0,606.0,126.0
18.83,57.62,143.0,564.0,432.0,726.0,684.0,613.0,120.0
19.98,57.03,72.0,498.0,537.0,710.0,668.0,618.0,116.0
23.85,42.68,90.0,607.0,496.0,741.0,700.0,626.0,103.0
20.51,57.29,132.0,559.0,457.0,711.0,662.0,590.0,112.0
16.42,51.41,83.0,514.0,538.0,715.0,676.0,610.0,106.0
20.48,55.57,96.0,511.0,526.0,729.0,676.0,630.0,108.0
20.26,57.74,72.0,499.0,532.0,711.0,668.0,619.0,125.0
22.31,51.38,124.0,568.0,398.0,702.0,641.0,570.0,122.0
17.91,52.91,117.0,514.0,526.0,701.0,662.0,587.0,119.0
17.9,48.46,107.0,504.0,515.0,731.0,692.0,639.0,98.0
20.34,53.7,105.0,531.0,499.0,716.0,671.0,599.0,102.0
20.46,53.55,71.0,517.0,537.0,752.0,699.0,657.0,100.0
18.68,47.02,84.0,612.0,507.0,763.0,725.0,660.0,91.0
24.39,46.52,129.0,513.0,487.0,672.0,628.0,553.0,168.0
20.15,54.9,131.0,544.0,457.0,678.0,617.0,540.0,174.0
19.88,57.23,72.0,498.0,533.0,708.0,666.0,617.0,120.0
23.3,54.4,132.0,559.0,403.0,680.0,621.0,545.0,134.0
21.68,48.18,112.0,590.0,422.0,727.0,682.0,609.0,124.0
22.7,45.62,127.0,508.0,487.0,700.0,657.0,590.0,140.0
18.61,51.2,112.0,505.0,488.0,654.0,584.0,526.0,139.0
20.21,55.1,68.0,503.0,538.0,715.0,674.0,622.0,111.0
22.7,51.06,118.0,577.0,431.0,709.0,665.0,587.0,111.0
18.57,56.99,66.0,542.0,493.0,741.0,704.0,639.0,90.0
17.79,48.88,108.0,504.0,515.0,731.0,692.0,639.0,98.0
19.14,54.36,111.0,545.0,508.0,723.0,668.0,612.0,132.0
18.44,50.81,104.0,509.0,523.0,707.0,665.0,600.0,137.0
24.09,50.02,149.0,562.0,400.0,682.0,640.0,554.0,132.0
22.24,51.65,121.0,577.0,434.0,711.0,666.0,589.0,107.0
20.14,57.31,43.0,524.0,558.0,749.0,699.0,657.0,94.0
23.37,51.59,109.0,546.0,474.0,711.0,668.0,605.0,114.0
19.11,55.72,55.0,540.0,518.0,717.0,663.0,605.0,126.0
23.88,50.6,111.0,545.0,451.0,711.0,663.0,600.0,123.0
22.48,45.2,116.0,591.0,438.0,742.0,700.0,639.0,106.0
21.14,48.79,122.0,506.0,497.0,689.0,647.0,581.0,130.0
21.07,52.07,124.0,574.0,422.0,721.0,678.0,603.0,113.0
22.56,49.73,93.0,531.0,523.0,714.0,671.0,610.0,121.0
22.55,45.84,107.0,589.0,346.0,680.0,602.0,515.0,124.0
19.78,57.17,110.0,599.0,455.0,730.0,679.0,606.0,151.0
16.85,42.77,75.0,515.0,576.0,764.0,729.0,685.0,97.0
17.64,47.83,63.0,510.0,585.0,760.0,727.0,681.0,87.0
16.0,49.39,69.0,609.0,585.0,779.0,749.0,699.0,85.0
15.68,58.22,72.0,508.0,583.0,744.0,707.0,657.0,105.0
16.1,44.61,65.0,617.0,596.0,789.0,759.0,708.0,95.0
21.11,48.83,124.0,505.0,494.0,680.0,640.0,580.0,130.0
20.16,56.34,129.0,556.0,428.0,708.0,661.0,592.0,127.0
19.24,52.91,109.0,560.0,479.0,725.0,681.0,608.0,106.0
19.46,48.9,108.0,514.0,514.0,714.0,674.0,606.0,119.0
20.56,58.34,44.0,518.0,528.0,701.0,643.0,597.0,158.0
16.88,54.24,122.0,590.0,503.0,760.0,721.0,667.0,89.0
22.87,49.77,94.0,552.0,482.0,729.0,681.0,620.0,106.0
22.04,54.47,134.0,560.0,424.0,694.0,631.0,564.0,129.0
15.87,42.44,62.0,516.0,588.0,768.0,737.0,683.0,88.0
18.67,56.31,26.0,559.0,557.0,755.0,716.0,658.0,105.0
19.85,56.06,118.0,541.0,519.0,729.0,672.0,619.0,121.0
24.03,44.91,97.0,602.0,455.0,733.0,691.0,613.0,102.0
20.34,50.6,110.0,525.0,517.0,725.0,684.0,618.0,115.0
20.22,56.29,47.0,523.0,556.0,750.0,699.0,657.0,98.0
23.39,50.84,113.0,545.0,499.0,719.0,671.0,607.0,122.0
17.4,48.89,97.0,508.0,547.0,738.0,699.0,646.0,113.0
19.51,56.17,62.0,543.0,516.0,725.0,665.0,611.0,129.0
15.69,46.89,70.0,520.0,594.0,765.0,730.0,683.0,91.0
25.89,46.69,127.0,571.0,446.0,720.0,676.0,608.0,126.0
20.17,54.55,69.0,505.0,545.0,728.0,688.0,640.0,103.0
20.81,50.36,153.0,575.0,417.0,733.0,688.0,617.0,136.0
19.76,55.79,111.0,546.0,485.0,740.0,693.0,635.0,99.0
17.1,49.6,104.0,505.0,519.0,712.0,674.0,610.0,111.0
22.36,53.09,115.0,512.0,523.0,730.0,671.0,615.0,112.0
21.51,52.76,88.0,534.0,467.0,717.0,675.0,616.0,96.0
19.22,51.53,109.0,598.0,477.0,740.0,697.0,624.0,112.0
19.21,55.34,108.0,601.0,480.0,739.0,698.0,623.0,98.0
20.77,46.75,123.0,590.0,413.0,734.0,690.0,624.0,105.0
19.1,51.71,121.0,512.0,502.0,681.0,644.0,559.0,139.0
21.48,54.69,101.0,501.0,522.0,681.0,644.0,569.0,116.0
22.18,45.28,135.0,498.0,449.0,685.0,642.0,579.0,129.0
19.42,51.23,107.0,503.0,499.0,697.0,658.0,592.0,134.0
21.32,47.74,83.0,558.0,490.0,745.0,699.0,639.0,106.0
15.76,50.66,108.0,507.0,534.0,734.0,695.0,641.0,103.0
19.08,60.36,128.0,496.0,525.0,680.0,645.0,567.0,105.0
23.46,51.03,139.0,562.0,344.0,669.0,598.0,528.0,139.0
17.74,51.52,111.0,507.0,496.0,693.0,645.0,577.0,143.0
17.44,55.76,118.0,523.0,543.0,738.0,695.0,653.0,103.0
20.11,57.76,75.0,498.0,532.0,708.0,665.0,615.0,125.0
19.86,59.06,128.0,550.0,487.0,728.0,686.0,621.0,108.0
22.32,51.66,128.0,541.0,418.0,639.0,570.0,492.0,272.0
17.08,53.56,137.0,498.0,540.0,699.0,653.0,593.0,112.0
18.15,54.24,134.0,585.0,486.0,727.0,672.0,594.0,98.0
16.34,51.74,110.0,506.0,549.0,743.0,704.0,656.0,102.0
18.22,51.51,105.0,520.0,545.0,716.0,676.0,614.0,119.0
19.9,55.57,69.0,506.0,541.0,723.0,683.0,632.0,100.0
22.29,49.44,106.0,524.0,501.0,707.0,667.0,599.0,115.0
19.64,47.59,113.0,583.0,460.0,727.0,683.0,614.0,128.0
19.75,55.21,125.0,546.0,467.0,690.0,632.0,556.0,153.0
19.07,54.75,88.0,582.0,449.0,736.0,699.0,619.0,86.0
16.63,54.63,122.0,590.0,508.0,762.0,723.0,671.0,89.0
18.65,48.9,91.0,509.0,556.0,729.0,691.0,637.0,100.0
19.28,54.47,119.0,577.0,500.0,740.0,699.0,639.0,97.0
22.6,55.75,130.0,546.0,437.0,699.0,655.0,580.0,122.0
20.06,57.77,71.0,500.0,532.0,713.0,669.0,620.0,122.0
20.78,58.67,112.0,531.0,463.0,697.0,649.0,583.0,119.0
20.27,51.98,111.0,559.0,456.0,722.0,672.0,606.0,119.0
16.91,54.09,121.0,590.0,505.0,760.0,721.0,668.0,90.0
19.66,52.28,75.0,560.0,514.0,751.0,710.0,646.0,86.0
21.47,49.21,104.0,524.0,479.0,705.0,660.0,597.0,141.0
20.08,57.92,77.0,502.0,534.0,712.0,671.0,619.0,113.0
18.3,54.8,121.0,523.0,544.0,741.0,700.0,652.0,105.0
18.64,51.19,124.0,589.0,475.0,749.0,709.0,648.0,96.0
21.06,54.57,98.0,534.0,448.0,698.0,652.0,587.0,110.0
19.02,54.09,55.0,553.0,572.0,757.0,722.0,668.0,84.0
19.63,53.46,105.0,575.0,444.0,717.0,661.0,582.0,119.0
22.2,52.58,141.0,571.0,441.0,701.0,652.0,579.0,126.0
20.72,57.2,130.0,558.0,448.0,706.0,655.0,583.0,114.0
19.96,58.74,121.0,512.0,539.0,747.0,689.0,636.0,105.0
22.8,50.3,115.0,525.0,452.0,691.0,648.0,585.0,117.0
23.46,51.74,67.0,534.0,431.0,693.0,645.0,575.0,153.0
20.06,54.24,67.0,506.0,544.0,724.0,685.0,633.0,106.0
19.35,47.54,109.0,505.0,497.0,710.0,671.0,610.0,137.0
19.96,58.46,71.0,501.0,532.0,713.0,671.0,621.0,111.0
19.42,53.71,114.0,546.0,514.0,734.0,686.0,629.0,117.0
17.44,49.91,111.0,515.0,522.0,721.0,671.0,608.0,113.0
22.72,45.75,87.0,558.0,490.0,743.0,696.0,638.0,107.0
18.85,56.54,120.0,598.0,499.0,738.0,698.0,618.0,101.0
23.56,52.54,141.0,555.0,430.0,657.0,576.0,510.0,164.0
19.16,58.77,91.0,502.0,534.0,688.0,648.0,584.0,123.0
20.02,57.68,47.0,525.0,555.0,748.0,697.0,656.0,93.0
21.04,54.72,53.0,521.0,535.0,743.0,689.0,646.0,103.0
19.92,55.6,69.0,506.0,542.0,724.0,683.0,633.0,100.0
16.73,54.25,119.0,590.0,509.0,763.0,724.0,672.0,88.0
19.66,43.83,89.0,525.0,541.0,716.0,666.0,609.0,127.0
20.43,58.17,182.0,509.0,488.0,679.0,631.0,556.0,163.0
15.47,48.8,79.0,513.0,576.0,739.0,702.0,641.0,106.0
24.64,44.55,98.0,605.0,437.0,736.0,692.0,617.0,104.0
20.2,57.89,72.0,500.0,533.0,710.0,667.0,616.0,124.0
20.72,49.8,104.0,600.0,464.0,728.0,682.0,606.0,143.0
22.49,54.42,109.0,552.0,422.0,703.0,659.0,593.0,126.0
19.96,56.63,96.0,558.0,500.0,731.0,691.0,627.0,98.0
17.62,49.45,104.0,506.0,539.0,723.0,687.0,628.0,97.0
20.26,57.26,72.0,500.0,534.0,711.0,669.0,618.0,119.0
21.15,47.65,105.0,503.0,483.0,697.0,658.0,588.0,107.0
22.74,53.67,155.0,508.0,484.0,653.0,609.0,527.0,191.0
16.64,49.58,104.0,514.0,543.0,747.0,707.0,649.0,104.0
19.74,50.87,113.0,591.0,446.0,742.0,698.0,628.0,118.0
15.36,49.13,85.0,513.0,568.0,732.0,696.0,632.0,103.0
17.55,53.29,114.0,514.0,534.0,711.0,671.0,601.0,116.0
22.55,49.22,107.0,561.0,457.0,734.0,691.0,630.0,111.0
23.14,43.47,114.0,512.0,462.0,705.0,661.0,594.0,148.0
14.34,51.67,105.0,509.0,549.0,716.0,665.0,609.0,124.0
16.14,55.58,107.0,509.0,528.0,700.0,627.0,578.0,114.0
19.97,58.66,77.0,532.0,480.0,712.0,664.0,603.0,114.0
19.6,54.3,55.0,555.0,573.0,756.0,721.0,664.0,79.0
15.2,44.63,70.0,526.0,606.0,777.0,743.0,701.0,94.0
22.22,54.21,127.0,550.0,462.0,707.0,668.0,592.0,117.0
18.76,48.48,102.0,505.0,494.0,702.0,662.0,594.0,122.0
19.59,55.44,108.0,526.0,516.0,698.0,662.0,580.0,117.0
21.48,47.27,111.0,513.0,456.0,700.0,655.0,579.0,142.0
15.7,44.09,64.0,621.0,619.0,797.0,769.0,720.0,79.0
20.89,46.38,81.0,561.0,482.0,752.0,706.0,654.0,106.0
23.58,47.19,91.0,534.0,518.0,725.0,682.0,630.0,97.0
23.94,48.44,110.0,580.0,474.0,727.0,685.0,620.0,108.0
24.73,46.93,115.0,578.0,458.0,725.0,681.0,615.0,104.0
18.46,53.01,104.0,559.0,476.0,704.0,629.0,560.0,117.0
18.17,51.28,111.0,514.0,524.0,709.0,660.0,597.0,133.0
19.35,60.66,251.0,500.0,470.0,653.0,597.0,530.0,192.0
16.78,51.58,112.0,509.0,555.0,736.0,696.0,646.0,103.0
19.56,57.94,56.0,520.0,538.0,733.0,676.0,615.0,98.0
24.4,49.93,110.0,546.0,464.0,696.0,653.0,583.0,153.0
15.14,43.9,69.0,608.0,587.0,782.0,749.0,696.0,91.0
23.81,50.77,132.0,553.0,456.0,709.0,663.0,595.0,115.0
17.03,49.38,104.0,514.0,529.0,724.0,680.0,617.0,117.0
20.78,58.53,77.0,514.0,545.0,728.0,677.0,626.0,95.0
21.48,46.99,107.0,501.0,511.0,693.0,654.0,581.0,111.0
23.27,53.89,100.0,535.0,495.0,693.0,651.0,582.0,109.0
20.18,54.9,69.0,503.0,540.0,719.0,678.0,627.0,113.0
19.24,55.39,92.0,533.0,457.0,689.0,631.0,564.0,154.0
21.43,52.63,129.0,537.0,470.0,689.0,638.0,563.0,170.0
21.47,47.83,85.0,559.0,490.0,744.0,698.0,638.0,108.0
21.23,56.88,48.0,518.0,523.0,689.0,627.0,577.0,175.0
19.85,53.9,71.0,506.0,546.0,731.0,691.0,643.0,104.0
19.11,56.14,138.0,573.0,472.0,724.0,678.0,609.0,108.0
19.46,49.88,79.0,576.0,537.0,754.0,718.0,660.0,102.0
19.8,49.31,114.0,588.0,382.0,710.0,637.0,549.0,124.0
19.72,60.2,133.0,496.0,521.0,655.0,622.0,534.0,112.0
20.47,60.43,95.0,508.0,479.0,679.0,611.0,520.0,138.0
17.58,48.73,101.0,504.0,526.0,735.0,697.0,645.0,96.0
19.01,50.83,107.0,580.0,483.0,734.0,691.0,625.0,127.0
21.49,44.89,116.0,592.0,435.0,735.0,692.0,624.0,110.0
